674
675
675
675
675
674
674
674
675
675
675
675
675
675
675
674
675
675
675
675
675
675
674
674
675
675
675
675
675
675
675
674
674
675
675
675
675
675
674
674
674
675
675
675
675
675
675
675
674
675
675
675
675
675
675
675
675
675
675
675
675
676
676
675
676
676
676
676
675
676
677
676
675
675
675
675
676
676
676
675
675
674
672
669
667
663
658
654
650
645
641
638
637
637
637
638
639
639
634
625
618
609
599
586
572
554
533
508
478
446
417
395
380
372
368
366
364
362
361
360
359
359
357
354
350
346
339
338
338
338
338
337
337
338
338
338
338
338
337
337
338
338
338
338
337
338
338
337
337
337
338
337
338
338
337
337
338
337
337
338
338
337
337
337
337
337
337
338
338
338
337
337
337
337
337
338
337
337
337
338
337
337
337
338
337
338
338
337
337
337
337
338
337
338
337
337
337
337
337
337
337
337
338
337
337
337
337
337
337
337
337
338
337
337
337
337
337
337
338
338
337
337
337
337
337
338
337
338
337
337
337
337
337
338
337
337
338
337
337
337
337
337
338
347
362
374
385
398
407
418
428
439
450
460
470
480
491
502
512
521
530
539
547
556
563
568
571
574
578
581
582
583
586
589
592
593
594
594
596
596
596
596
598
601
605
607
610
615
619
622
625
627
629
630
629
622
610
597
585
572
560
551
544
538
534
532
532
532
532
533
534
537
540
543
546
550
553
554
557
558
559
561
563
565
567
567
567
567
567
567
567
568
569
571
572
574
574
575
575
575
575
575
576
576
576
575
575
575
575
575
576
576
576
575
573
572
571
571
571
570
569
569
567
566
565
565
564
562
562
560
558
555
551
544
534
519
504
488
470
450
424
411
410
409
408
408
410
414
418
424
432
442
453
464
473
479
482
485
486
486
485
481
474
465
459
455
449
440
431
420
412
411
413
423
437
455
473
491
506
518
526
534
539
545
550
553
556
557
559
560
563
565
567
567
568
568
567
567
567
567
567
567
567
568
568
568
568
570
570
571
570
571
571
569
564
558
551
543
535
525
512
494
473
455
440
426
415
409
403
400
399
400
402
402
402
405
409
412
416
421
427
435
444
452
459
462
463
463
463
461
459
453
451
451
451
448
442
438
438
442
455
474
496
518
539
560
581
600
617
630
638
640
640
639
634
624
614
604
597
592
590
586
582
579
577
577
577
578
582
587
592
597
600
602
603
604
603
603
602
600
596
590
583
576
566
557
552
545
537
523
501
475
454
439
429
418
406
399
396
399
404
410
413
417
420
424
429
435
439
442
445
448
451
454
456
457
456
457
456
456
455
451
447
442
441
441
441
441
443
450
463
479
496
513
526
538
546
553
558
560
560
561
560
559
557
556
556
556
557
557
557
557
558
562
567
573
579
582
584
585
585
584
584
580
573
563
552
538
524
510
495
478
461
447
436
424
414
412
411
412
412
412
410
409
407
407
407
408
409
410
411
411
410
411
412
412
411
411
411
410
407
402
400
399
397
394
390
388
386
386
386
391
394
397
410
426
443
459
473
485
495
502
507
510
512
514
514
514
513
511
507
502
497
493
491
491
491
491
492
493
493
494
493
493
491
486
480
474
468
463
457
450
442
432
421
413
409
405
402
397
396
397
398
399
400
402
406
412
422
434
447
459
470
480
487
489
490
489
485
481
474
467
463
460
459
454
448
439
436
437
439
445
453
465
483
506
531
555
575
593
609
621
632
639
644
645
645
644
639
633
626
618
610
601
593
586
580
577
576
576
577
580
585
590
593
593
593
593
591
588
586
587
586
588
593
600
608
616
621
623
623
623
621
616
611
608
607
607
607
607
608
607
607
608
608
608
608
608
608
608
608
608
608
608
607
608
607
606
603
598
592
586
578
570
560
552
543
533
518
502
481
462
448
437
427
419
410
405
401
399
400
397
395
395
394
395
395
395
395
395
395
396
396
396
396
399
404
407
407
405
404
404
403
395
385
382
376
372
367
363
366
374
380
387
395
402
409
418
426
432
438
443
446
449
451
453
455
457
458
457
458
458
457
458
457
458
457
458
458
459
460
460
461
462
461
461
459
456
452
448
443
437
430
419
407
397
388
382
380
380
375
367
365
370
378
382
388
397
407
412
413
416
420
423
424
426
430
435
438
438
439
440
441
441
441
441
439
432
420
407
406
406
405
404
404
404
408
416
427
438
449
457
463
467
470
472
473
473
472
470
469
467
467
467
467
467
467
467
467
469
472
475
477
479
479
480
480
480
480
479
477
474
471
468
464
461
458
453
447
433
416
400
390
384
377
371
370
371
376
382
386
390
399
410
421
430
431
430
429
425
420
413
406
401
397
393
390
390
390
390
390
390
388
382
374
368
362
357
358
363
373
384
394
404
414
422
427
428
428
428
428
427
426
425
426
425
424
422
422
423
423
424
427
432
437
443
449
457
463
467
469
469
470
470
473
477
483
489
493
493
492
489
486
484
484
484
485
486
493
509
536
573
615
656
673
674
673
674
674
673
673
673
673
673
674
674
674
674
673
673
673
674
673
674
674
674
674
673
674
674
674
674
674
674
674
674
674
674
674
674
674
674
674
674
674
673
673
674
674
674
674
674
674
673
674
674
674
674
674
674
674
674
674
674
674
674
674
674
673
674
673
673
673
674
674
674
674
673
674
673
673
673
674
674
673
674
673
673
674
674
674
674
674
673
673
674
674
674
674
674
674
674
674
673
673
674
674
674
674
673
673
673
673
673
674
674
674
673
673
673
673
673
673
674
673
674
673
673
673
673
673
673
674
673
673
673
673
673
673
673
